file_path,filename,extension,file_size_bytes,is_valid,error,width,height,aspect_ratio,channels,mode,format,md5_hash,class_name,relative_path
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (113).jpg,Clean (113).jpg,.jpg,248638,True,,1280,720,1.7778,3,RGB,JPEG,9f30d5958dbe418ae6f037baa43b9689,Clean,Clean/Clean (113).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (114).jpg,Clean (114).jpg,.jpg,263359,True,,1200,600,2.0,3,RGB,JPEG,44e6888b7200839736121160bc81459e,Clean,Clean/Clean (114).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (115).jpg,Clean (115).jpg,.jpg,87501,True,,800,600,1.3333,3,RGB,JPEG,2c844c73f098829bac621e2a358a7195,Clean,Clean/Clean (115).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (116).jpg,Clean (116).jpg,.jpg,1008537,True,,1224,786,1.5573,3,RGB,JPEG,9151374961ba25ac73644f4ca02919a7,Clean,Clean/Clean (116).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (117).jpg,Clean (117).jpg,.jpg,716494,True,,2000,1333,1.5004,3,RGB,JPEG,68fa668d1e769e8878282f3c27ec546d,Clean,Clean/Clean (117).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (118).jpg,Clean (118).jpg,.jpg,19251,True,,250,250,1.0,3,RGB,JPEG,c6968de68e136026823601711e94a1a8,Clean,Clean/Clean (118).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (119).jpg,Clean (119).jpg,.jpg,296609,True,,850,565,1.5044,3,RGB,JPEG,64733eced3e4ddad7ed03e257f0d32f5,Clean,Clean/Clean (119).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (12).jpg,Clean (12).jpg,.jpg,100172,True,,608,608,1.0,3,RGB,JPEG,dc87a6fb57254a0a258381ca517720d2,Clean,Clean/Clean (12).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (120).jpg,Clean (120).jpg,.jpg,53103,True,,700,447,1.566,3,RGB,JPEG,6eac6ce0a0ccec3c4f15d3796cb68d99,Clean,Clean/Clean (120).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (121).jpg,Clean (121).jpg,.jpg,49499,True,,474,355,1.3352,3,RGB,JPEG,6f11754e47eaf929dbbca5f0f12e407b,Clean,Clean/Clean (121).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (122).jpg,Clean (122).jpg,.jpg,40147,True,,474,355,1.3352,3,RGB,JPEG,029ec24a2b7345bc399cf6a52ed04094,Clean,Clean/Clean (122).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (123).jpg,Clean (123).jpg,.jpg,48415,True,,474,355,1.3352,3,RGB,JPEG,c19bb0651a189cbaadd8c005d1cd64da,Clean,Clean/Clean (123).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (124).jpg,Clean (124).jpg,.jpg,130720,True,,910,888,1.0248,3,RGB,JPEG,829fdad9e3ed62f84e09ce423d1683e4,Clean,Clean/Clean (124).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (125).jpg,Clean (125).jpg,.jpg,54709,True,,499,385,1.2961,3,RGB,JPEG,6230a85f16dd569f2e33e63db0fcf394,Clean,Clean/Clean (125).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (126).jpg,Clean (126).jpg,.jpg,44647,True,,450,450,1.0,3,RGB,JPEG,10238c46661aa20ed82cd4c520cbd2a1,Clean,Clean/Clean (126).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (127).jpg,Clean (127).jpg,.jpg,39167,True,,474,355,1.3352,3,RGB,JPEG,0ff4fb7177addbcad47bd2c6883c4884,Clean,Clean/Clean (127).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (128).jpg,Clean (128).jpg,.jpg,104514,True,,692,263,2.6312,3,RGB,JPEG,21df298d26b93822535752e8fb58c28c,Clean,Clean/Clean (128).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (129).jpg,Clean (129).jpg,.jpg,274714,True,,1334,1000,1.334,3,RGB,JPEG,7120b66fd0b7a3f6516fe63621a4ebba,Clean,Clean/Clean (129).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (13).jpg,Clean (13).jpg,.jpg,2079038,True,,3500,2330,1.5021,3,RGB,JPEG,e50acfe226d5a92264568c1b2a359913,Clean,Clean/Clean (13).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (130).jpg,Clean (130).jpg,.jpg,1716530,True,,2048,1536,1.3333,3,RGB,JPEG,d30fd8438661221849f71c00314c60cd,Clean,Clean/Clean (130).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (131).jpg,Clean (131).jpg,.jpg,821041,True,,2400,1800,1.3333,3,RGB,JPEG,9fab7c92890c585adeaf267da3e1bf9a,Clean,Clean/Clean (131).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (132).jpg,Clean (132).jpg,.jpg,4104552,True,,3072,2304,1.3333,3,RGB,JPEG,102ddad325d4321d0074b2525e66d8c8,Clean,Clean/Clean (132).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (133).jpg,Clean (133).jpg,.jpg,239779,True,,1280,720,1.7778,3,RGB,JPEG,077a0ee0e3ea68527ec5985b864ef7f3,Clean,Clean/Clean (133).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (134).jpg,Clean (134).jpg,.jpg,184375,True,,600,450,1.3333,3,RGB,JPEG,91af4c2d16aac2a7d1c42b99626a429c,Clean,Clean/Clean (134).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (135).JPG,Clean (135).JPG,.jpg,155091,True,,1131,775,1.4594,3,RGB,JPEG,8281c5898d763e11eed16d3bbeb7e9ce,Clean,Clean/Clean (135).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (136).JPG,Clean (136).JPG,.jpg,159606,True,,788,740,1.0649,3,RGB,JPEG,4e146062cdbab8f1904ccd67fcc89089,Clean,Clean/Clean (136).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (137).jpg,Clean (137).jpg,.jpg,75021,True,,600,400,1.5,3,RGB,JPEG,4d282050a556eb1054795418c73efad6,Clean,Clean/Clean (137).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (138).jpg,Clean (138).jpg,.jpg,223994,True,,1024,768,1.3333,3,RGB,JPEG,e897f1155d2e2060a13969a869f4a0de,Clean,Clean/Clean (138).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (139).JPG,Clean (139).JPG,.jpg,149364,True,,1032,781,1.3214,3,RGB,JPEG,f1a188e3ec4805fb6df818f1951bcc58,Clean,Clean/Clean (139).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (14).jpg,Clean (14).jpg,.jpg,856600,True,,1936,2592,0.7469,3,RGB,JPEG,4c3212f1c0422220d2bff487f61a1be2,Clean,Clean/Clean (14).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (140).JPG,Clean (140).JPG,.jpg,63308,True,,494,493,1.002,3,RGB,JPEG,3e7efa27dc4e17ca1a7b781657fe8d83,Clean,Clean/Clean (140).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (141).JPG,Clean (141).JPG,.jpg,167409,True,,1218,779,1.5635,3,RGB,JPEG,59df352700eb51d6263419ae2b0753ba,Clean,Clean/Clean (141).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (142).jpg,Clean (142).jpg,.jpg,230347,True,,1024,768,1.3333,3,RGB,JPEG,b43778e97933048f7ff4c44682884098,Clean,Clean/Clean (142).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (143).jpg,Clean (143).jpg,.jpg,79654,True,,900,600,1.5,3,RGB,JPEG,52ea4381ed20128894989191907ce10e,Clean,Clean/Clean (143).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (144).jpg,Clean (144).jpg,.jpg,48085,True,,474,355,1.3352,3,RGB,JPEG,cc4b989920173bab618988eb2d3e9084,Clean,Clean/Clean (144).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (145).jpg,Clean (145).jpg,.jpg,38463,True,,474,315,1.5048,3,RGB,JPEG,98067768b20ce0e6a1fcca294e456aee,Clean,Clean/Clean (145).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (146).jpg,Clean (146).jpg,.jpg,71184,True,,696,470,1.4809,3,RGB,JPEG,e33b93bfdad2977c72fa459d4d1cfecc,Clean,Clean/Clean (146).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (147).jpg,Clean (147).jpg,.jpg,41943,True,,474,355,1.3352,3,RGB,JPEG,b06167bb0b5dca5bed45938531ab483c,Clean,Clean/Clean (147).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (148).jpg,Clean (148).jpg,.jpg,37477,True,,474,316,1.5,3,RGB,JPEG,13ed0ae2266bf80089b993b0d0477453,Clean,Clean/Clean (148).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (149).jpg,Clean (149).jpg,.jpg,80632,True,,702,468,1.5,3,RGB,JPEG,317ee6615dbc9eee43c287393cd66a28,Clean,Clean/Clean (149).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (15).JPG,Clean (15).JPG,.jpg,178696,True,,1051,777,1.3526,3,RGB,JPEG,4c1b7155a13b0122b7d29d1feccc56d8,Clean,Clean/Clean (15).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (150).jpg,Clean (150).jpg,.jpg,37836,True,,474,316,1.5,3,RGB,JPEG,58842d9d21d58dcfd6209cf30aa27a51,Clean,Clean/Clean (150).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (151).jpg,Clean (151).jpg,.jpg,58453,True,,600,400,1.5,3,RGB,JPEG,3d3b6b6ccb005a318ee70aa65e16bdbb,Clean,Clean/Clean (151).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (152).jpg,Clean (152).jpg,.jpg,47335,True,,474,315,1.5048,3,RGB,JPEG,20e0d8f1c0e1d52f4a54f47bd5ea6bf2,Clean,Clean/Clean (152).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (153).jpg,Clean (153).jpg,.jpg,44084,True,,474,364,1.3022,3,RGB,JPEG,dd78822009a7cfc7d1d20fd9a257a5cd,Clean,Clean/Clean (153).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (154).jpg,Clean (154).jpg,.jpg,80629,True,,1000,667,1.4993,3,RGB,JPEG,0677bf0cdf6f6501dfd93e5150ad977b,Clean,Clean/Clean (154).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (155).jpg,Clean (155).jpg,.jpg,56122,True,,800,500,1.6,3,RGB,JPEG,1e71561bad5353d9b939f2cbe9754dc9,Clean,Clean/Clean (155).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (156).jpg,Clean (156).jpg,.jpg,219318,True,,1600,1067,1.4995,3,RGB,JPEG,8915d1d69010e56badc4c5119c52c85e,Clean,Clean/Clean (156).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (157).jpg,Clean (157).jpg,.jpg,44084,True,,474,364,1.3022,3,RGB,JPEG,dd78822009a7cfc7d1d20fd9a257a5cd,Clean,Clean/Clean (157).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (158).jpg,Clean (158).jpg,.jpg,25936,True,,350,300,1.1667,3,RGB,JPEG,7af7027a339fe2207321b1e48d49e7a2,Clean,Clean/Clean (158).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (159).jpg,Clean (159).jpg,.jpg,71878,True,,800,533,1.5009,3,RGB,JPEG,40beee11b99cfc6f553157ec955a20a1,Clean,Clean/Clean (159).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (16).JPG,Clean (16).JPG,.jpg,136419,True,,1121,777,1.4427,3,RGB,JPEG,6cbac1ae9427f3346d5e935c6da46db3,Clean,Clean/Clean (16).JPG
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (160).jpg,Clean (160).jpg,.jpg,45554,True,,474,475,0.9979,3,RGB,JPEG,d2813c638e24f202408cbcae7c0e8c65,Clean,Clean/Clean (160).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (161).jpg,Clean (161).jpg,.jpg,37836,True,,474,316,1.5,3,RGB,JPEG,58842d9d21d58dcfd6209cf30aa27a51,Clean,Clean/Clean (161).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (162).jpg,Clean (162).jpg,.jpg,100479,True,,1200,550,2.1818,3,RGB,JPEG,27524fbdb3805f98d5276a8765d46c3f,Clean,Clean/Clean (162).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (163).jpg,Clean (163).jpg,.jpg,39140,True,,500,400,1.25,3,RGB,JPEG,9af79efae1d36074075f176e84c05a0e,Clean,Clean/Clean (163).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (164).jpg,Clean (164).jpg,.jpg,85549,True,,800,600,1.3333,3,RGB,JPEG,87d4f259de7f806ee165d5d53e70baee,Clean,Clean/Clean (164).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (165).jpg,Clean (165).jpg,.jpg,144246,True,,700,933,0.7503,3,RGB,JPEG,b872820ec708add4e6241fd726c1029f,Clean,Clean/Clean (165).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (166).jpg,Clean (166).jpg,.jpg,44572,True,,474,355,1.3352,3,RGB,JPEG,3f58b2dce63e4ccd49165185ffafea58,Clean,Clean/Clean (166).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (167).jpg,Clean (167).jpg,.jpg,55106,True,,474,355,1.3352,3,RGB,JPEG,58dbb461139c9f988c4341805a56e223,Clean,Clean/Clean (167).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (168).jpg,Clean (168).jpg,.jpg,138199,True,,1280,960,1.3333,3,RGB,JPEG,f4295ccfa398ac449d93e30b93c7de53,Clean,Clean/Clean (168).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (169).jpg,Clean (169).jpg,.jpg,155558,True,,1078,1078,1.0,3,RGB,JPEG,8fab195be4149e9ebed4c83dc54a3358,Clean,Clean/Clean (169).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (17).jpg,Clean (17).jpg,.jpg,146028,True,,800,600,1.3333,3,RGB,JPEG,995d5b53fdd85fffb42a0abe961719ca,Clean,Clean/Clean (17).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (170).jpg,Clean (170).jpg,.jpg,53735,True,,500,400,1.25,3,RGB,JPEG,e94e5a3fa91bb4aea4c94152bbe468d7,Clean,Clean/Clean (170).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (171).jpg,Clean (171).jpg,.jpg,43525,True,,474,316,1.5,3,RGB,JPEG,1e037126297b860096039b67680d0e27,Clean,Clean/Clean (171).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (172).jpg,Clean (172).jpg,.jpg,56595,True,,640,640,1.0,3,RGB,JPEG,14b26fd5ff086114029d8a8d0f161c7e,Clean,Clean/Clean (172).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (173).jpg,Clean (173).jpg,.jpg,892800,True,,2503,1676,1.4934,3,RGB,JPEG,5fcea636e9f143ad6fd4d827e5531c80,Clean,Clean/Clean (173).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (174).jpg,Clean (174).jpg,.jpg,70802,True,,620,440,1.4091,3,RGB,JPEG,ab383e7c1107c6c15e6422c511f4b58e,Clean,Clean/Clean (174).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (175).jpg,Clean (175).jpg,.jpg,166888,True,,700,500,1.4,3,RGB,JPEG,179090f5d243faf501077ac3fc061070,Clean,Clean/Clean (175).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (176).jpg,Clean (176).jpg,.jpg,411439,True,,1280,853,1.5006,3,RGB,JPEG,cd4e179ebf1b97cbffca40ff65d25568,Clean,Clean/Clean (176).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (177).jpg,Clean (177).jpg,.jpg,39387,True,,320,180,1.7778,3,RGB,JPEG,258043d0a6d5bd759b8e7f530d7ef961,Clean,Clean/Clean (177).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (178).jpg,Clean (178).jpg,.jpg,892800,True,,2503,1676,1.4934,3,RGB,JPEG,5fcea636e9f143ad6fd4d827e5531c80,Clean,Clean/Clean (178).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (179).jpg,Clean (179).jpg,.jpg,138805,True,,768,576,1.3333,3,RGB,JPEG,cece4cc89d697ba5831dac4d4c3f36b4,Clean,Clean/Clean (179).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (18).jpg,Clean (18).jpg,.jpg,150044,True,,768,1024,0.75,3,RGB,JPEG,f2a76cedfc6423143f6e1a7dfbd4f01d,Clean,Clean/Clean (18).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (180).jpg,Clean (180).jpg,.jpg,327902,True,,1152,640,1.8,3,RGB,JPEG,ec3088c4a5e0a54189a6627f38b8f1db,Clean,Clean/Clean (180).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (181).jpg,Clean (181).jpg,.jpg,31699,True,,448,336,1.3333,3,RGB,JPEG,65266a0832ac45f38272d21daa6e838d,Clean,Clean/Clean (181).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (182).jpg,Clean (182).jpg,.jpg,17035,True,,300,225,1.3333,3,RGB,JPEG,96e2a72653b550b7872b773b941c2395,Clean,Clean/Clean (182).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (183).jpg,Clean (183).jpg,.jpg,297682,True,,1500,1000,1.5,3,RGB,JPEG,cc38f1cb03d0408df1504ca29913c40e,Clean,Clean/Clean (183).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (184).jpg,Clean (184).jpg,.jpg,85864,True,,768,444,1.7297,3,RGB,JPEG,74bbe120333c15908b4076e74c82bf8d,Clean,Clean/Clean (184).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (185).jpg,Clean (185).jpg,.jpg,147781,True,,690,464,1.4871,3,RGB,JPEG,0f9f564e2104d4b80a8a06f54b626cc5,Clean,Clean/Clean (185).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (186).jpg,Clean (186).jpg,.jpg,86253,True,,800,450,1.7778,3,RGB,JPEG,1d086e06533eb9cee3f3515e4b699f22,Clean,Clean/Clean (186).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (187).jpg,Clean (187).jpg,.jpg,223805,True,,1024,768,1.3333,3,RGB,JPEG,32ddb58e26d83167afc98521a7a91011,Clean,Clean/Clean (187).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (188).jpg,Clean (188).jpg,.jpg,4104552,True,,3072,2304,1.3333,3,RGB,JPEG,102ddad325d4321d0074b2525e66d8c8,Clean,Clean/Clean (188).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (189).jpg,Clean (189).jpg,.jpg,2240539,True,,3264,2448,1.3333,3,RGB,JPEG,f59f5d05103d5d950cc81628518eeafd,Clean,Clean/Clean (189).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (19).jpg,Clean (19).jpg,.jpg,2354955,True,,5472,3648,1.5,3,RGB,JPEG,2442e4f8e9af0a9995072b2b481d565b,Clean,Clean/Clean (19).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (190).jpg,Clean (190).jpg,.jpg,99713,True,,499,385,1.2961,3,RGB,JPEG,0c37472b15b6bea6ae5ecc169c5339b6,Clean,Clean/Clean (190).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (191).jpg,Clean (191).jpg,.jpg,30725,True,,325,455,0.7143,3,RGB,JPEG,2d16e11795d851c2b7faabf2a0bab5f2,Clean,Clean/Clean (191).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (192).jpg,Clean (192).jpg,.jpg,363367,True,,1400,1050,1.3333,3,RGB,JPEG,d86bcf524f25cd58ab2aa3e4130d06aa,Clean,Clean/Clean (192).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (193).png,Clean (193).png,.png,331579,True,,400,300,1.3333,4,RGBA,PNG,b84b2cfab71620c1a2005a32bda0d15b,Clean,Clean/Clean (193).png
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (2).jpg,Clean (2).jpg,.jpg,82865,True,,358,343,1.0437,3,RGB,JPEG,10e46061eb38be41e068c280ff45ad2d,Clean,Clean/Clean (2).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (20).jpg,Clean (20).jpg,.jpg,1719877,True,,3264,2448,1.3333,3,RGB,JPEG,6c1bd2ac84cfa01daa3fa0f974c70ca5,Clean,Clean/Clean (20).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (21).jpg,Clean (21).jpg,.jpg,1822953,True,,5464,3640,1.5011,3,RGB,JPEG,8c444a57ab0c0748ba4ee8a56cb60424,Clean,Clean/Clean (21).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (22).jpg,Clean (22).jpg,.jpg,1125807,True,,2560,1707,1.4997,3,RGB,JPEG,a2fe7c458ac76fbcb418006de9a0f259,Clean,Clean/Clean (22).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (23).jpg,Clean (23).jpg,.jpg,1233515,True,,1824,2048,0.8906,3,RGB,JPEG,85ad2e94eaf8310bc92bf131468ae7de,Clean,Clean/Clean (23).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (24).jpg,Clean (24).jpg,.jpg,12602350,True,,5067,3370,1.5036,3,RGB,JPEG,f11b519fddde1867c86a71335562cf0c,Clean,Clean/Clean (24).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (25).jpg,Clean (25).jpg,.jpg,609528,True,,720,800,0.9,4,RGBA,PNG,b42dbecf3a93f5565e5884ed063b2f3f,Clean,Clean/Clean (25).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (26).jpg,Clean (26).jpg,.jpg,1229396,True,,1536,2048,0.75,3,RGB,JPEG,4ff42ab422d852cb026dde689fcc05bb,Clean,Clean/Clean (26).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (27).jpg,Clean (27).jpg,.jpg,72859,True,,408,800,0.51,3,RGB,JPEG,ccf4c5dd93f8388b2c6b12072f4c577c,Clean,Clean/Clean (27).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (28).jpg,Clean (28).jpg,.jpg,264810,True,,1000,667,1.4993,3,RGB,JPEG,8a702c048fe40f07b09ea4f5d61bfa4f,Clean,Clean/Clean (28).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (29).jpg,Clean (29).jpg,.jpg,70027,True,,800,485,1.6495,3,RGB,JPEG,daebbb6b6710cee638fddd2b35ee23db,Clean,Clean/Clean (29).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (3).jpg,Clean (3).jpg,.jpg,89033,True,,736,494,1.4899,3,RGB,JPEG,910c0dc20c1844290b489ef47efa218b,Clean,Clean/Clean (3).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (30).jpg,Clean (30).jpg,.jpg,297682,True,,1500,1000,1.5,3,RGB,JPEG,cc38f1cb03d0408df1504ca29913c40e,Clean,Clean/Clean (30).jpg
C:\Users\laksh\OneDrive\Desktop\AIML\solar-panel-ai\data\raw\Clean\Clean (31).jpg,Clean (31).jpg,.jpg,219539,True,,1200,800,1.5,3,RGB,JPEG,7e9d2b67cbcb9364d836d89201243e4d,Clean,Clean/Clean (31).jpg
